period,timestamp,minute,second,team_goals_before,opp_goals_before,team_id,team_name,player_id,player_name,shot_statsbomb_xg,shot_end_location,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame,score_diff,scored,direction,pressure
2,00:05:43.209,50,43,0,2,22,Leicester City,3814,Riyad Mahrez,0.7835,"[120.0, 43.5, 0.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Low
2,00:44:22.843,89,22,1,0,189,Ingolstadt,9103,Lukas Hinterseer,0.7835,"[120.0, 43.6, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:13:25.209,58,25,2,0,973,Bristol City WFC,31527,Ebony Salmon,0.7835,"[120.0, 43.5, 1.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Low
2,00:16:29.800,61,29,2,1,217,Barcelona,5246,Luis Alberto Suárez Díaz,0.7835,"[118.9, 37.1, 0.9]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [118.7, 40.1], 'player': {'id': 6610, 'name': 'Iván Cuéllar Sacristán'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Left,High
2,00:24:01.735,69,1,1,0,863,Spain Women's,10151,Jennifer Hermoso Fuentes,0.7835,"[119.2, 43.2, 0.2]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,1,0,Right,High
2,00:28:41.346,73,41,0,0,1203,Brazil Women's,5082,Marta Vieira da Silva,0.7835,"[120.0, 43.5, 0.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
1,00:37:29.299,37,29,0,2,864,Portugal Women's,10162,Carole da Silva Costa,0.7835,"[120.0, 42.3, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Low
1,00:06:18.879,6,18,0,0,232,Sassuolo,6859,Nicola Sansone,0.7835,"[118.7, 42.7, 1.0]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Medium
2,00:40:07.591,85,7,2,2,228,Atalanta,12759,Maximiliano Nicol Moralez,0.7835,"[118.7, 42.4, 0.5]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
2,00:24:43.633,69,43,0,2,140,Caen,3038,Andy Delort,0.7835,"[120.0, 43.7, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Medium
1,00:30:03.191,30,3,0,0,1043,Mallorca,25997,Jonás Manuel Gutiérrez,0.7835,"[118.8, 38.1, 0.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [118.9, 39.8], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Medium
1,00:16:45.800,16,45,0,0,26,Swansea City,3944,Gylfi Þór Sigurðsson,0.7835,"[120.0, 36.4, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
1,00:42:41.566,42,41,1,0,27,West Bromwich Albion,9485,Craig Gardner,0.7835,"[119.1, 36.5, 1.4]",40,Right Foot,88,Penalty,116,Saved to Post,93,Normal,"[{'location': [119.7, 40.0], 'player': {'id': 20074, 'name': 'Artur Boruc'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Left,Medium
1,00:19:29.402,19,29,0,0,156,Stade de Reims,401453,"David N""Gog",0.7835,"[119.4, 37.5, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
2,00:35:16.785,80,16,0,0,863,Spain Women's,10161,María Francesca Caldentey Oliver,0.7835,"[120.0, 36.2, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
1,00:01:24.967,1,24,0,0,2256,Palermo,6719,Franco Damián Vázquez,0.7835,"[120.0, 43.4, 1.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:10:40.968,10,40,0,1,228,Atalanta,8871,Marco Borriello,0.7835,"[120.0, 37.3, 0.4]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
1,00:11:35.700,11,35,0,0,7284,Bengaluru,162205,Iman Basafa,0.7835,"[120.0, 37.1, 1.6]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:27:42.790,72,42,2,0,746,Manchester City WFC,10188,Caroline Weir,0.7835,"[118.9, 37.4, 0.5]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,2,0,Left,Medium
2,00:24:35.668,69,35,1,0,972,West Ham United LFC,15421,Kenza Dali,0.7835,"[120.0, 44.0, 0.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
2,00:04:20.963,49,20,0,1,208,Las Palmas,10755,Jonathan Viera Ramos,0.7835,"[120.0, 42.4, 1.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:23:30.980,23,30,0,0,395,Real Zaragoza,26020,Ángel Lafita Castillo,0.7835,"[119.0, 42.7, 0.5]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.4, 40.0], 'player': {'id': 20176, 'name': 'Víctor Valdés Arribas'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Medium
2,00:40:05.944,85,5,2,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 38.8, 1.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Centre,High
2,00:15:12.796,60,12,1,2,23,Watford,3454,Troy Deeney,0.7835,"[120.0, 42.8, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:07:12.172,7,12,0,0,967,Everton LFC,25442,Valérie Gauvin,0.7835,"[120.0, 43.5, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:17:39.582,17,39,1,0,967,Everton LFC,25442,Valérie Gauvin,0.7835,"[120.0, 37.6, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
2,00:45:21.432,90,21,0,2,172,Augsburg,8237,Paul Verhaegh,0.7835,"[120.0, 36.3, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
1,00:44:02.350,44,2,0,1,223,Málaga,8419,Duje Čop,0.7835,"[120.0, 43.1, 2.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Medium
2,00:44:35.278,89,35,1,0,1215,New Zealand Women's,18145,Ria Percival,0.7835,"[120.0, 43.2, 2.8]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [119.7, 40.8], 'player': {'id': 36800, 'name': 'Aurora Watten Mikalsen'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,0,Right,High
2,00:22:34.451,67,34,0,1,180,Borussia Dortmund,10287,İlkay Gündoğan,0.7835,"[120.0, 43.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:31:45.857,31,45,0,0,969,Birmingham City WFC,19503,Aoife Mannion,0.7835,"[119.0, 43.8, 1.9]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Medium
2,00:36:33.071,81,33,1,1,147,Marseille,9554,Steven Fletcher,0.7835,"[119.0, 42.8, 0.3]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
2,00:41:43.070,86,43,2,2,240,Bologna,8103,Mattia Destro,0.7835,"[120.0, 37.4, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
1,00:42:09.469,42,9,0,0,222,Villarreal,22819,Bruno Soriano Llido,0.7835,"[120.0, 36.8, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:24:39.687,69,39,0,0,217,Barcelona,19298,Samuel Eto''o Fils,0.7835,"[119.8, 43.4, 0.5]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.8, 40.3], 'player': {'id': 11179, 'name': 'Iker Casillas Fernández'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,High
1,00:46:43.461,46,43,0,2,782,Belgium,3289,Romelu Lukaku Menama,0.7835,"[120.0, 41.8, 0.5]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Low
1,00:47:01.466,47,1,1,0,217,Barcelona,19298,Samuel Eto''o Fils,0.7835,"[120.0, 37.2, 1.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:07:21.636,7,21,0,0,189,Ingolstadt,40464,Moritz Hartmann,0.7835,"[120.0, 36.6, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:10:19.939,55,19,0,1,857,Germany Women's,47008,Sjoeke Nüsken,0.7835,"[120.0, 36.4, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,High
1,00:18:42.795,18,42,0,0,171,Hamburger SV,8895,Pierre-Michel Lasogga,0.7835,"[120.0, 37.3, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
1,00:44:34.284,44,34,2,1,135,Saint-Étienne,3423,Alexander Toft Søderlund,0.7835,"[119.6, 38.9, 0.8]",40,Right Foot,88,Penalty,116,Saved to Post,93,Normal,,1,0,Centre,Medium
1,00:20:09.486,20,9,0,0,968,Arsenal WFC,15616,Kim Little,0.7835,"[119.6, 42.9, 0.4]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.3, 40.2], 'player': {'id': 22032, 'name': 'Hannah Hampton'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,Medium
2,00:41:46.978,86,46,2,0,968,Arsenal WFC,15616,Kim Little,0.7835,"[120.0, 37.0, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Medium
2,00:47:10.580,92,10,0,4,761,Chicago Red Stars,4963,Yuki Nagasato,0.7835,"[120.0, 36.2, 0.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-4,1,Left,Low
2,00:31:01.606,76,1,3,2,131,Paris Saint-Germain,3009,Kylian Mbappé Lottin,0.7835,"[120.0, 36.7, 2.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:47:03.260,47,3,0,3,239,Fiorentina,7139,Josip Iličić,0.7835,"[120.0, 43.5, 1.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-3,1,Right,Low
1,00:42:48.533,42,48,0,0,226,Hellas Verona,20252,Luca Toni,0.7835,"[120.0, 38.5, 1.6]",40,Right Foot,88,Penalty,97,Goal,92,Lob,,0,1,Left,Medium
2,00:48:56.442,93,56,0,2,224,Juventus,5743,Paulo Bruno Exequiel Dybala,0.7835,"[120.0, 37.4, 0.7]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Medium
1,00:40:42.681,40,42,1,0,217,Barcelona,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 37.5, 1.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
1,00:30:15.480,30,15,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[119.3, 36.8, 0.2]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
1,00:03:22.206,3,22,0,0,239,Fiorentina,7139,Josip Iličić,0.7835,"[120.0, 43.0, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:32:42.032,77,42,3,0,220,Real Madrid,19729,Ruud van Nistelrooy,0.7835,"[120.0, 43.6, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,3,1,Right,Low
1,00:34:13.633,34,13,1,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 38.7, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [119.6, 40.1], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,1,Centre,Medium
2,00:13:46.229,58,46,2,1,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 43.4, 1.9]",38,Left Foot,88,Penalty,97,Goal,93,Normal,"[{'location': [120.0, 40.1], 'player': {'id': 26103, 'name': 'Idriss Carlos Kameni'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",1,1,Right,High
2,00:27:17.690,72,17,0,0,360,Rayo Vallecano,26848,Roberto Trashorras Gayoso,0.7835,"[119.7, 39.2, 1.0]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Centre,High
2,00:47:52.813,92,52,1,2,795,Costa Rica,5592,Bryan Ruiz González,0.7835,"[120.0, 43.2, 2.7]",38,Left Foot,88,Penalty,99,Post,93,Normal,,-1,0,Right,Extreme
2,00:24:06.981,69,6,0,1,863,Spain Women's,10151,Jennifer Hermoso Fuentes,0.7835,"[120.0, 37.6, 1.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,High
2,00:37:20.241,82,20,1,1,863,Spain Women's,10151,Jennifer Hermoso Fuentes,0.7835,"[120.0, 43.0, 1.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
1,00:18:36.300,18,36,0,1,228,Atalanta,386607,Gianpaolo Bellini,0.7835,"[120.0, 37.1, 1.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
2,00:14:31.653,59,31,1,0,169,Bayern Munich,5562,Thomas Müller,0.7835,"[120.0, 40.3, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Centre,High
2,00:25:08.737,70,8,2,0,169,Bayern Munich,8218,Arjen Robben,0.7835,"[120.0, 36.7, 0.8]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Medium
1,00:32:08.283,32,8,0,0,862,Iceland Women's,10244,Berglind Björg Þorvaldsdóttir,0.7835,"[119.6, 36.8, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
2,00:21:08.234,66,8,0,1,854,Belgium Women's,63308,Justine Vanhaevermaet,0.7835,"[120.0, 43.3, 1.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:01:52.655,1,52,0,0,971,Chelsea FCW,15648,Melanie Leupolz,0.7835,"[119.3, 36.7, 0.9]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Medium
2,00:04:55.484,49,55,0,1,215,Athletic Club,26031,Andoni Iraola Sagarna,0.7835,"[120.0, 43.2, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:01:28.072,1,28,0,0,941,Netherlands,39721,Johan Neeskens,0.7835,"[120.0, 40.4, 0.9]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Centre,Medium
1,00:25:33.898,25,33,0,1,770,Germany,38610,Paul Breitner,0.7835,"[120.0, 36.9, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Medium
2,00:41:01.742,86,1,1,0,135,Saint-Étienne,4254,Valentin Eysseric,0.7835,"[120.0, 36.6, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
2,00:15:37.922,60,37,0,0,7291,Odisha,8584,Jonathas Cristian de Jesus,0.7835,"[120.0, 37.1, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:05:15.560,5,15,0,0,778,Japan,5684,Shinji Kagawa,0.7835,"[119.0, 41.5, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:09:31.803,54,31,0,0,222,Villarreal,22819,Bruno Soriano Llido,0.7835,"[120.0, 43.2, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:10:37.993,55,37,0,0,771,France,3009,Kylian Mbappé Lottin,0.7835,"[120.0, 43.0, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:33:13.217,78,13,0,1,789,Poland,5668,Robert Lewandowski,0.7835,"[120.0, 36.1, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
2,00:32:51.799,77,51,0,1,156,Stade de Reims,7363,Diego Rigonato Rodrigues,0.7835,"[120.0, 42.4, 2.0]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,Extreme
2,00:12:41.124,57,41,1,3,1043,Mallorca,23791,Víctor Casadesús Castaño,0.7835,"[120.0, 40.2, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Centre,Low
1,00:08:46.131,8,46,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 40.4, 1.9]",38,Left Foot,88,Penalty,97,Goal,92,Lob,,0,1,Centre,Medium
1,00:21:35.725,21,35,0,0,1205,Australia Women's,4961,Samantha May Kerr,0.7835,"[119.7, 37.2, 0.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,"[{'location': [119.3, 40.1], 'player': {'id': 10218, 'name': 'Laura Giuliani'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Medium
2,00:15:56.992,60,56,0,0,1214,United States Women's,8298,Megan Anna Rapinoe,0.7835,"[120.0, 43.2, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:37:08.320,82,8,0,2,793,Iceland,3944,Gylfi Þór Sigurðsson,0.7835,"[120.0, 43.2, 3.9]",40,Right Foot,88,Penalty,98,Off T,93,Normal,,-2,0,Right,Medium
1,00:14:11.924,14,11,0,0,169,Bayern Munich,5668,Robert Lewandowski,0.7835,"[120.0, 42.5, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
1,00:41:09.742,41,9,0,2,189,Ingolstadt,40464,Moritz Hartmann,0.7835,"[120.0, 37.2, 0.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Left,Low
2,00:15:16.315,60,16,1,0,212,Atlético Madrid,5487,Antoine Griezmann,0.7835,"[120.0, 43.3, 0.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,High
1,00:42:43.219,42,43,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 43.6, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:39:47.734,84,47,1,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[119.1, 43.1, 0.6]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,1,0,Right,High
2,00:38:10.276,83,10,1,2,865,England Women's,10185,Stephanie Houghton,0.7835,"[119.6, 37.2, 0.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,-1,0,Left,Extreme
1,00:44:54.832,44,54,0,0,860,Switzerland Women's,4659,Ramona Bachmann,0.7835,"[120.0, 36.9, 1.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
2,00:16:34.640,61,34,1,0,790,Sweden,5607,Andreas Granqvist,0.7835,"[120.0, 36.2, 2.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
1,00:09:11.243,9,11,0,0,239,Fiorentina,7139,Josip Iličić,0.7835,"[120.0, 43.2, 0.3]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Medium
2,00:28:38.581,73,38,2,0,217,Barcelona,5246,Luis Alberto Suárez Díaz,0.7835,"[120.0, 43.2, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Medium
2,00:31:52.771,76,52,3,0,217,Barcelona,5246,Luis Alberto Suárez Díaz,0.7835,"[120.0, 39.3, 2.0]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,3,1,Centre,Low
2,00:40:06.145,85,6,4,0,217,Barcelona,4320,Neymar da Silva Santos Junior,0.7835,"[120.0, 38.6, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,4,1,Left,Low
2,00:44:39.961,89,39,4,2,236,Lazio,7776,Antonio Candreva,0.7835,"[120.0, 36.5, 0.7]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Left,Medium
1,00:03:46.176,3,46,0,0,189,Ingolstadt,5481,Mathew Leckie,0.7835,"[118.8, 41.6, 0.5]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Medium
2,00:23:31.462,68,31,0,0,4992,Equatorial Guinea,13581,Emilio Nsue López,0.7835,"[120.0, 44.1, 0.2]",40,Right Foot,88,Penalty,99,Post,93,Normal,"[{'location': [118.5, 40.4], 'player': {'id': 182573, 'name': 'Ibrahim Kone'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Right,High
1,00:18:47.136,18,47,0,0,4976,South Africa,29367,Percy Tau,0.7835,"[120.0, 36.8, 3.6]",38,Left Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.5, 40.0], 'player': {'id': 102992, 'name': 'Djigui Diarra'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",0,0,Left,Medium
2,00:34:38.898,79,38,2,1,208,Las Palmas,10755,Jonathan Viera Ramos,0.7835,"[120.0, 38.5, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,High
2,00:43:35.089,88,35,1,1,238,Inter Milan,3434,Stevan Jovetić,0.7835,"[120.0, 43.1, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
4,00:10:47.336,115,47,1,1,785,Croatia,5463,Luka Modrić,0.7835,"[119.0, 43.0, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
5,00:00:07.413,120,7,1,1,776,Denmark,3043,Christian Dannemann Eriksen,0.7835,"[119.0, 36.6, 0.6]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Extreme
5,00:00:57.120,120,57,1,1,785,Croatia,6305,Milan Badelj,0.7835,"[119.0, 38.7, 0.5]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Centre,Extreme
5,00:01:52.373,121,52,1,1,776,Denmark,5534,Simon Thorup Kjær,0.7835,"[119.0, 42.8, 2.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,Extreme
5,00:02:36.320,122,36,1,2,785,Croatia,5460,Andrej Kramarić,0.7835,"[120.0, 37.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Left,Extreme
5,00:03:29.640,123,29,2,2,776,Denmark,6356,Michael Krohn-Dehli,0.7835,"[120.0, 37.0, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
5,00:04:16.640,124,16,2,3,785,Croatia,5463,Luka Modrić,0.7835,"[120.0, 40.3, 0.2]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Centre,Extreme
5,00:05:07.160,125,7,3,3,776,Denmark,5520,Lasse Schöne,0.7835,"[119.0, 36.2, 0.8]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Extreme
5,00:06:15.760,126,15,3,3,785,Croatia,6308,Josip Pivarić,0.7835,"[119.0, 36.6, 0.4]",38,Left Foot,88,Penalty,100,Saved,93,Normal,,0,0,Left,Extreme
5,00:07:07.720,127,7,3,3,776,Denmark,5522,Nicolai Jørgensen,0.7835,"[119.0, 41.5, 0.2]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,0,0,Right,Extreme
5,00:08:04.800,128,4,3,3,785,Croatia,5470,Ivan Rakitić,0.7835,"[120.0, 37.2, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Extreme
1,00:49:37.436,49,37,1,1,131,Paris Saint-Germain,3009,Kylian Mbappé Lottin,0.7835,"[120.0, 36.7, 0.8]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:05:41.081,50,41,2,0,7283,Kerala Blasters,28251,Jorge Rolando Pereyra Díaz,0.7835,"[120.0, 43.7, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,2,1,Right,Low
2,00:09:05.606,54,5,1,1,26,Swansea City,20521,Bafétimbi Gomis,0.7835,"[120.0, 42.5, 0.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:25:36.042,70,36,0,0,217,Barcelona,5503,Lionel Andrés Messi Cuccittini,0.7835,"[120.0, 37.2, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
2,00:29:35.094,74,35,0,0,186,FC Köln,23486,Anthony Modeste,0.7835,"[120.0, 41.6, 1.5]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Right,High
2,00:33:40.846,78,40,0,2,174,VfB Stuttgart,8243,Daniel Didavi,0.7835,"[120.0, 43.4, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-2,1,Right,Medium
1,00:24:58.150,24,58,1,0,7283,Kerala Blasters,28251,Jorge Rolando Pereyra Díaz,0.7835,"[120.0, 36.7, 0.1]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
2,00:17:47.610,62,47,1,2,7288,Goa,13607,Airam López Cabrera,0.7835,"[120.0, 43.7, 1.1]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,-1,1,Right,High
1,00:20:11.416,20,11,1,0,131,Paris Saint-Germain,3009,Kylian Mbappé Lottin,0.7835,"[120.0, 42.7, 1.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,1,1,Right,Medium
1,00:36:45.081,36,45,1,2,152,Clermont Foot,7367,Grejohn Kyei,0.7835,"[120.0, 34.6, 0.2]",40,Right Foot,88,Penalty,98,Off T,93,Normal,"[{'location': [119.2, 40.0], 'player': {'id': 7036, 'name': 'Gianluigi Donnarumma'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",-1,0,Left,Medium
1,00:35:21.000,35,21,1,0,220,Real Madrid,5207,Cristiano Ronaldo dos Santos Aveiro,0.7835,"[119.1, 42.4, 0.3]",40,Right Foot,88,Penalty,100,Saved,93,Normal,,1,0,Right,Medium
1,00:42:41.061,42,41,1,0,221,Levante UD,7141,Giuseppe Rossi,0.7835,"[120.0, 36.6, 0.2]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,1,1,Left,Medium
2,00:10:55.450,55,55,1,1,760,OL Reign,8298,Megan Anna Rapinoe,0.7835,"[120.0, 36.4, 2.3]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,High
1,00:26:51.000,26,51,0,0,1203,Brazil Women's,5082,Marta Vieira da Silva,0.7835,"[120.0, 37.2, 0.5]",38,Left Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
1,00:45:42.240,45,42,0,0,784,Peru,5519,Christian Alberto Cueva Bravo,0.7835,"[120.0, 40.1, 4.1]",40,Right Foot,88,Penalty,98,Off T,93,Normal,,0,0,Centre,High
1,00:11:38.694,11,38,0,0,131,Paris Saint-Germain,3009,Kylian Mbappé Lottin,0.7835,"[120.0, 37.0, 0.4]",40,Right Foot,88,Penalty,97,Goal,93,Normal,,0,1,Left,Medium
